,savoy_flow,savoy_height,osage_creek_flow,osage_creek_height,hwy_16_flow,hwy_16_height,hwy_59_height,lake_francis_height,watts_ok_flow,watts_ok_height,day_of_year,seasonal_cycle,hour_of_day,hour_sin,hour_cos,precip_expected_mm_saturation,precip_fayetteville_saturation,precip_springdale_saturation,precip_bentonville_saturation,savoy_height_3h_ago,savoy_height_6h_ago,savoy_height_12h_ago,savoy_height_24h_ago,savoy_height_trend_6h,savoy_height_trend_24h,osage_creek_flow_3h_ago,osage_creek_flow_6h_ago,osage_creek_flow_12h_ago,osage_creek_flow_24h_ago,osage_creek_flow_trend_6h,osage_creek_flow_trend_24h,savoy_trend,hwy_16_flow_3h_ago,hwy_16_flow_6h_ago,hwy_16_flow_12h_ago,hwy_16_flow_trend_6h,hwy_16_height_3h_ago,hwy_16_height_6h_ago,hwy_16_height_12h_ago,hwy_16_height_trend_6h,qpf_next_6h,qpf_next_12h,qpf_next_24h,hwy_59_flow_est,hwy_59_height_3h_ago,hwy_59_height_6h_ago,hwy_59_height_trend_6h,hwy_59_flow_est_3h_ago,hwy_59_flow_est_6h_ago,hwy_59_flow_est_trend_6h,precip_111101030606,precip_111101030607,precip_111101030401,precip_111101030201,precip_111101030204,precip_111101030302,precip_111101030305,precip_111101030102,precip_111101030103,precip_111101030601,precip_111101030504,precip_111101030605,precip_111101030202,precip_111101030606_3h_ago,precip_111101030606_6h_ago,precip_111101030606_12h_ago,precip_111101030606_3h_sum,precip_111101030606_6h_sum,precip_111101030606_24h_sum,precip_111101030606_48h_sum,precip_111101030606_168h_sum,precip_111101030606_720h_sum,precip_111101030606_runoff_risk,precip_111101030607_3h_ago,precip_111101030607_6h_ago,precip_111101030607_12h_ago,precip_111101030607_3h_sum,precip_111101030607_6h_sum,precip_111101030607_24h_sum,precip_111101030607_48h_sum,precip_111101030607_168h_sum,precip_111101030607_720h_sum,precip_111101030607_runoff_risk,precip_111101030401_3h_ago,precip_111101030401_6h_ago,precip_111101030401_12h_ago,precip_111101030401_3h_sum,precip_111101030401_6h_sum,precip_111101030401_24h_sum,precip_111101030401_48h_sum,precip_111101030401_168h_sum,precip_111101030401_720h_sum,precip_111101030401_runoff_risk,precip_111101030201_3h_ago,precip_111101030201_6h_ago,precip_111101030201_12h_ago,precip_111101030201_3h_sum,precip_111101030201_6h_sum,precip_111101030201_24h_sum,precip_111101030201_48h_sum,precip_111101030201_168h_sum,precip_111101030201_720h_sum,precip_111101030201_runoff_risk,precip_111101030204_3h_ago,precip_111101030204_6h_ago,precip_111101030204_12h_ago,precip_111101030204_3h_sum,precip_111101030204_6h_sum,precip_111101030204_24h_sum,precip_111101030204_48h_sum,precip_111101030204_168h_sum,precip_111101030204_720h_sum,precip_111101030204_runoff_risk,precip_111101030302_3h_ago,precip_111101030302_6h_ago,precip_111101030302_12h_ago,precip_111101030302_3h_sum,precip_111101030302_6h_sum,precip_111101030302_24h_sum,precip_111101030302_48h_sum,precip_111101030302_168h_sum,precip_111101030302_720h_sum,precip_111101030302_runoff_risk,precip_111101030305_3h_ago,precip_111101030305_6h_ago,precip_111101030305_12h_ago,precip_111101030305_3h_sum,precip_111101030305_6h_sum,precip_111101030305_24h_sum,precip_111101030305_48h_sum,precip_111101030305_168h_sum,precip_111101030305_720h_sum,precip_111101030305_runoff_risk,precip_111101030102_3h_ago,precip_111101030102_6h_ago,precip_111101030102_12h_ago,precip_111101030102_3h_sum,precip_111101030102_6h_sum,precip_111101030102_24h_sum,precip_111101030102_48h_sum,precip_111101030102_168h_sum,precip_111101030102_720h_sum,precip_111101030102_runoff_risk,precip_111101030103_3h_ago,precip_111101030103_6h_ago,precip_111101030103_12h_ago,precip_111101030103_3h_sum,precip_111101030103_6h_sum,precip_111101030103_24h_sum,precip_111101030103_48h_sum,precip_111101030103_168h_sum,precip_111101030103_720h_sum,precip_111101030103_runoff_risk,precip_111101030601_3h_ago,precip_111101030601_6h_ago,precip_111101030601_12h_ago,precip_111101030601_3h_sum,precip_111101030601_6h_sum,precip_111101030601_24h_sum,precip_111101030601_48h_sum,precip_111101030601_168h_sum,precip_111101030601_720h_sum,precip_111101030601_runoff_risk,precip_111101030504_3h_ago,precip_111101030504_6h_ago,precip_111101030504_12h_ago,precip_111101030504_3h_sum,precip_111101030504_6h_sum,precip_111101030504_24h_sum,precip_111101030504_48h_sum,precip_111101030504_168h_sum,precip_111101030504_720h_sum,precip_111101030504_runoff_risk,precip_111101030605_3h_ago,precip_111101030605_6h_ago,precip_111101030605_12h_ago,precip_111101030605_3h_sum,precip_111101030605_6h_sum,precip_111101030605_24h_sum,precip_111101030605_48h_sum,precip_111101030605_168h_sum,precip_111101030605_720h_sum,precip_111101030605_runoff_risk,precip_111101030202_3h_ago,precip_111101030202_6h_ago,precip_111101030202_12h_ago,precip_111101030202_3h_sum,precip_111101030202_6h_sum,precip_111101030202_24h_sum,precip_111101030202_48h_sum,precip_111101030202_168h_sum,precip_111101030202_720h_sum,precip_111101030202_runoff_risk
2026-06-23 09:00:00+00:00,766.0,4.69,329.0,3.67,2280.0,9.1,7.07,912.35,3180.0,7.03,174,0.1457991969198751,9,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,7.0,2.75,7.0,2.75,-0.1299999999999999,-0.7299999999999995,613.0,206.0,613.0,206.0,-13.0,-68.0,-0.0199999999999995,4830.0,450.0,4830.0,-170.0,11.65,6.79,11.65,-0.200000000000001,0.0,0.0,0.0,2945.0,6.48,3.51,-0.4199999999999999,2470.833333333333,558.0576923076923,-365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.05,0.0,0.0,5.575,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.1,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.025,0.0,0.0,5.5,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.675,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,5.4,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.025,0.0,0.0,3.175,11.9,18.5,40.5,0.0,0.0,0.0,0.175,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 09:30:00+00:00,743.0,4.64,323.0,3.65,2220.0,9.03,6.96,912.27,3080.0,6.93,174,0.1457991969198751,9,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,6.79,2.77,6.79,2.77,-0.1200000000000001,-0.7200000000000006,584.0,213.0,584.0,213.0,-14.0,-68.0,-0.0300000000000002,5180.0,462.0,5180.0,-170.0,11.98,6.82,11.98,-0.200000000000001,0.0,0.0,0.0,2848.8888888888887,7.44,3.68,-0.3799999999999999,3260.0,625.4947368421052,-321.1111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.05,0.0,0.0,5.525,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.1,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.025,0.0,0.0,5.5,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.625,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,5.4,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.025,0.0,0.0,3.125,11.9,18.5,40.5,0.0,0.0,0.0,0.175,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 10:00:00+00:00,729.0,4.61,318.0,3.63,2160.0,8.97,6.85,912.19,2960.0,6.82,174,0.1457991969198751,10,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,6.55,2.86,6.55,2.86,-0.1099999999999994,-0.6699999999999999,548.0,220.0,548.0,220.0,-13.0,-64.0,-0.0099999999999997,5370.0,519.0,5370.0,-170.0,12.15,6.95,12.15,-0.1899999999999995,0.0,0.0,0.0,2764.285714285714,8.35,3.87,-0.3500000000000005,4110.0,722.0887096774194,-285.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.05,0.0,0.0,5.5,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.025,0.0,0.0,4.6,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.025,0.0,0.0,5.375,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.025,0.0,0.0,3.7,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.9,18.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 10:30:00+00:00,716.0,4.58,315.0,3.62,2110.0,8.91,6.73,912.11,2860.0,6.72,174,0.1457991969198751,10,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,6.39,2.94,6.39,2.94,-0.1100000000000003,-0.6200000000000001,524.0,229.0,524.0,229.0,-14.0,-61.0,-0.0099999999999997,5380.0,564.0,5380.0,-170.0,12.16,7.04,12.16,-0.1899999999999995,0.0,0.0,0.0,2661.428571428572,9.01,4.21,-0.3399999999999998,4783.333333333333,908.9354838709676,-283.57142857142844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.05,0.0,0.0,5.5,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.025,0.0,0.0,4.6,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.025,0.0,0.0,5.325,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.025,0.0,0.0,3.7,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.9,18.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 11:00:00+00:00,698.0,4.54,315.0,3.62,2050.0,8.85,6.64,912.05,2770.0,6.63,174,0.1457991969198751,11,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,6.24,3.0,6.24,3.0,-0.0999999999999996,-0.5899999999999999,504.0,233.0,504.0,233.0,-8.0,-53.0,-0.0099999999999997,5250.0,591.0,5250.0,-170.0,12.04,7.09,12.04,-0.1799999999999997,0.0,0.0,0.0,2591.818181818182,9.49,4.84,-0.3200000000000003,5300.0,1295.483870967742,-257.0707070707067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,5.475,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.025,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.025,0.0,0.0,5.4750000000000005,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,5.2250000000000005,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,3.675,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.9,18.5,40.5,0.0,0.0,0.0,0.025,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 11:30:00+00:00,685.0,4.51,312.0,3.61,2000.0,8.79,6.54,911.98,2680.0,6.54,174,0.1457991969198751,11,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,6.1,3.05,6.1,3.05,-0.1000000000000005,-0.5800000000000001,488.0,235.0,488.0,235.0,-6.0,-50.0,-0.0099999999999997,5090.0,631.0,5090.0,-160.0,11.9,7.16,11.9,-0.1800000000000015,0.0,0.0,0.0,2519.1666666666665,9.8,5.2,-0.3099999999999996,5640.0,1542.6666666666667,-245.1190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,5.425,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.025,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.025,0.0,0.0,5.425,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,5.075,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,3.625,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.9,18.5,40.5,0.0,0.0,0.0,0.025,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 12:00:00+00:00,672.0,4.48,310.0,3.6,1950.0,8.74,6.46,911.92,2600.0,6.46,174,0.1457991969198751,12,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,5.97,3.09,5.97,3.09,-0.0999999999999996,-0.5299999999999994,471.0,238.0,471.0,238.0,-5.0,-46.0,-0.0099999999999997,4920.0,684.0,4920.0,-160.0,11.74,7.25,11.74,-0.1699999999999999,0.0,0.0,0.0,2450.0,9.97,5.42,-0.2700000000000004,5830.0,1696.470588235294,-211.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,5.4,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.0,0.0,0.0,5.4,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,3.6,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.9,18.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 12:30:00+00:00,659.0,4.45,307.0,3.59,1900.0,8.68,6.38,911.86,2520.0,6.38,174,0.1457991969198751,12,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,5.85,3.17,5.85,3.17,-0.0899999999999998,-0.4900000000000002,452.0,240.0,452.0,240.0,-8.0,-44.0,-0.0199999999999995,4660.0,721.0,4660.0,-150.0,11.5,7.31,11.5,-0.1699999999999999,0.0,0.0,0.0,2389.090909090909,10.05,5.57,-0.2599999999999998,5920.0,1800.4545454545455,-202.72727272727295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,5.4,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,15.0,19.9,50.1,0.0,0.0,0.0,0.0,0.0,0.0,5.4,13.5,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.999999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,3.6,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.5,13.1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.9,18.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995,15.1,18.1,40.1,0.0
2026-06-23 13:00:00+00:00,646.0,4.42,305.0,3.58,1860.0,8.64,6.3,911.81,2440.0,6.3,174,0.1457991969198751,13,-0.2588190451025208,-0.9659258262890684,0.0,0.0,0.0,0.0,5.76,3.26,5.76,3.26,-0.0899999999999998,-0.4599999999999999,433.0,259.0,433.0,259.0,-7.0,-40.0,-0.0200000000000004,4370.0,728.0,4370.0,-140.0,11.23,7.32,11.23,-0.1499999999999985,0.0,0.0,0.0,2334.6153846153848,10.01,5.66,-0.2400000000000002,5870.0,1852.2222222222224,-184.55128205128176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0500000000000003,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.05,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,4.925,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.0,0.0,6.325,14.95,19.9,50.1,0.0,0.0,0.0,0.0,0.0,0.0,4.875,13.45,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,3.775,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,3.9749999999999996,9.975000000000001,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1499999999999995,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,4.4750000000000005,12.975,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,3.1,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.025,0.025,1.6250000000000002,6.5249999999999995,13.125,25.525,0.328125,0.0,0.0,0.0,0.0,0.0,2.675,11.875,18.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,5.375,15.025,18.1,40.1,0.0
2026-06-23 13:30:00+00:00,633.0,4.39,299.0,3.56,1830.0,8.6,6.22,911.76,2380.0,6.24,174,0.1457991969198751,13,-0.2588190451025208,-0.9659258262890684,0.0,0.0,0.0,0.0,5.67,3.42,5.67,3.42,-0.0900000000000007,-0.4300000000000006,424.0,371.0,424.0,371.0,-11.0,-43.0,-0.0200000000000004,4120.0,740.0,4120.0,-120.0,11.0,7.34,11.0,-0.1400000000000005,0.0,0.0,0.0,2270.0,9.91,5.73,-0.2400000000000002,5760.0,1906.6666666666667,-180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,11.6,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3499999999999999,10.600000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,3.975,17.599999999999998,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5.175,14.85,19.9,50.1,0.0,0.0,0.0,0.0,0.0,0.0,3.825,13.35,20.6,45.7,0.0,0.0,0.0,0.0,0.0,0.0,2.325,9.799999999999999,14.6,30.575,0.0,0.0,0.0,0.0,0.0,0.0,2.7249999999999996,9.925,13.1,30.5,0.0,0.0,0.0,0.0,0.0,0.0,3.25,14.700000000000001,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,3.4250000000000003,12.924999999999999,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,11.0,18.3,37.4,0.0,0.0,0.0,0.0,0.07500000000000001,0.07500000000000001,1.075,6.575,13.175,25.575,0.9881250000000003,0.0,0.0,0.0,0.0,0.0,1.825,11.825,18.5,40.5,0.0,0.0,0.0,0.0,0.0,0.0,4.324999999999999,14.875,18.1,40.1,0.0
2026-06-23 14:00:00+00:00,625.0,4.37,297.0,3.55,1790.0,8.56,6.15,911.71,2320.0,6.17,174,0.1457991969198751,14,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,5.57,3.92,5.57,3.92,-0.08,-0.3899999999999997,415.0,548.0,415.0,548.0,-10.0,-40.0,-0.0099999999999997,3870.0,766.0,3870.0,-110.0,10.75,7.38,10.75,-0.1199999999999992,0.0,0.0,0.0,2215.454545454545,9.76,5.76,-0.2299999999999995,5590.0,1930.8333333333333,-173.6363636363635,0.0,0.0,0.0,0.025,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.625,11.575,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.975,10.55,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,3.075,17.575,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.025,0.025,3.875,14.75,19.925,50.125,0.49812500000000004,0.0,0.0,0.0,0.025000000000000112,0.025,2.7250000000000005,13.275,20.625,45.725,0.515625,0.0,0.0,0.0,0.0,0.0,1.35,9.75,14.6,30.575,0.0,0.0,0.0,0.0,0.025,0.025,1.8,9.875,13.125,30.525,0.328125,0.0,0.0,0.0,0.0,0.0,2.575,14.675,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,2.45,12.874999999999998,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,1.425,10.925,18.3,37.4,0.0,0.0,0.0,0.0,0.1,0.1,0.7750000000000001,6.574999999999999,13.200000000000001,25.6,1.3200000000000003,0.0,0.0,0.0,0.0,0.0,1.3,11.775,18.5,40.5,0.0,0.0,0.0,0.0,0.05,0.05,3.325,14.775,18.15,40.15,0.9075
2026-06-23 14:30:00+00:00,617.0,4.35,297.0,3.55,1760.0,8.52,6.08,911.66,2260.0,6.11,174,0.1457991969198751,14,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,5.5,5.39,5.5,5.39,-0.0700000000000002,-0.3700000000000001,406.0,580.0,406.0,580.0,-8.0,-34.0,-0.0100000000000006,3650.0,800.0,3650.0,-100.0,10.53,7.43,10.53,-0.120000000000001,0.0,0.0,0.0,2163.0,9.56,5.87,-0.2199999999999997,5370.0,2001.5384615384612,-171.61538461538476,0.0,0.0,0.0,0.025,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.475,11.525,15.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.925,10.450000000000001,19.9,34.9,0.0,0.0,0.0,0.0,0.0,0.0,2.225,17.525,30.299999999999997,61.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.07500000000000001,2.425,14.649999999999999,19.975,50.175,1.4981250000000004,0.0,0.0,0.0,0.07500000000000012,0.07500000000000001,1.5750000000000002,13.225000000000001,20.675,45.775,1.5506250000000004,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,9.65,14.6,30.575,0.0,0.0,0.0,0.0,0.07500000000000001,0.07500000000000001,1.2,9.825,13.175,30.575,0.9881250000000003,0.0,0.0,0.0,0.0,0.0,2.125,14.625,32.8,61.3,0.0,0.0,0.0,0.0,0.0,0.0,1.55,12.825,23.099999999999998,51.3,0.0,0.0,0.0,0.0,0.0,0.0,1.075,10.775,18.3,37.4,0.0,0.0,0.0,0.0,0.1,0.1,0.7250000000000001,6.5249999999999995,13.200000000000001,25.6,1.3200000000000003,0.0,0.0,0.0,0.0,0.0,1.1,11.725,18.5,40.5,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,2.375,14.725,18.25,40.25,2.7375000000000003
